xcoord,ycoord,zcoord,atom_num,mat_org,matnum_org,surf_flag,num_neighbor,nb_vector_x,nb_vector_y,nb_vector_z,nb_vector_sum,polar_delta,R_atomic(A)
-10.207740146299999,-29.7877832802,-16.7812325208,1,Li,108,internal,,,,,,,1.57
-12.692238416499999,-27.3252516191,-20.4722751684,2,Li,108,internal,,,,,,,1.57
-15.253274747699999,-29.9951252388,-20.4729362112,3,Li,108,internal,,,,,,,1.57
-12.724908656499998,-27.1098838925,-16.776164526,4,Li,108,internal,,,,,,,1.57
-10.203576854599998,-29.3167246575,-9.43638597,5,Li,108,internal,,,,,,,1.57
-12.688075124799997,-26.854192996400002,-13.1274286176,6,Li,108,internal,,,,,,,1.57
-15.249111331099998,-29.5240524842,-13.127869312799998,7,Li,108,internal,,,,,,,1.57
-12.720745364799999,-26.638825269799998,-9.431317975199999,8,Li,108,internal,,,,,,,1.57
-10.199413562899998,-28.8456660348,-2.0915394192,9,Li,108,internal,,,,,,,1.57
-12.683911833099998,-26.3831343737,-5.7825820668,10,Li,108,internal,,,,,,,1.57
-15.244948039399999,-29.0529938615,-5.783022761999998,11,Li,108,internal,,,,,,,1.57
-12.716581948199998,-26.1677525152,-2.0862510768,12,Li,108,internal,,,,,,,1.57
-10.2070267613,-24.4636070922,-16.7812325208,13,Li,108,internal,,,,,,,1.57
-12.6915250315,-22.0010754311,-20.4722751684,14,Li,108,internal,,,,,,,1.57
-15.252561362699998,-24.670949050799997,-20.4729362112,15,Li,108,internal,,,,,,,1.57
-12.7241952715,-21.785707704500002,-16.776164526,16,Li,108,internal,,,,,,,1.57
-10.202863469599999,-23.9925484695,-9.43638597,17,Li,108,internal,,,,,,,1.57
-12.687361739799998,-21.5300168084,-13.1274286176,18,Li,108,internal,,,,,,,1.57
-15.248397946099999,-24.1998762962,-13.127869312799998,19,Li,108,internal,,,,,,,1.57
-12.720031979799998,-21.3146490818,-9.431317975199999,20,Li,108,internal,,,,,,,1.57
-10.1987001779,-23.5214898468,-2.0915394192,21,Li,108,internal,,,,,,,1.57
-12.683198448099999,-21.0589581857,-5.7825820668,22,Li,108,internal,,,,,,,1.57
-15.2442346544,-23.7288176735,-5.783022761999998,23,Li,108,internal,,,,,,,1.57
-12.715868563199999,-20.8435763272,-2.0862510768,24,Li,108,internal,,,,,,,1.57
-10.206313376299999,-19.139430904199997,-16.7812325208,25,Li,108,internal,,,,,,,1.57
-12.690811646499998,-16.6768992431,-20.4722751684,26,Li,108,internal,,,,,,,1.57
-15.251847977699999,-19.3467728628,-20.4729362112,27,Li,108,internal,,,,,,,1.57
-12.723481886499998,-16.4615315165,-16.776164526,28,Li,108,internal,,,,,,,1.57
-10.2021500846,-18.668372281499998,-9.43638597,29,Li,108,internal,,,,,,,1.57
-12.686648354799999,-16.2058406204,-13.1274286176,30,Li,108,internal,,,,,,,1.57
-15.247684561099998,-18.8757001082,-13.127869312799998,31,Li,108,internal,,,,,,,1.57
-12.719318594799999,-15.9904728938,-9.431317975199999,32,Li,108,internal,,,,,,,1.57
-10.1979867929,-18.1973136588,-2.0915394192,33,Li,108,internal,,,,,,,1.57
-12.682485063099998,-15.7347819977,-5.7825820668,34,Li,108,internal,,,,,,,1.57
-15.243521269399999,-18.4046414855,-5.783022761999998,35,Li,108,internal,,,,,,,1.57
-12.715155178199998,-15.519400139199998,-2.0862510768,36,Li,108,internal,,,,,,,1.57
-5.1255676352,-29.7877832802,-16.7812325208,37,Li,108,internal,,,,,,,1.57
-7.609913438699999,-27.3252516191,-20.4722751684,38,Li,108,internal,,,,,,,1.57
-10.1711022366,-29.9951252388,-20.4729362112,39,Li,108,internal,,,,,,,1.57
-7.6427361454,-27.1098838925,-16.776164526,40,Li,108,internal,,,,,,,1.57
-5.121404343500001,-29.3167246575,-9.43638597,41,Li,108,internal,,,,,,,1.57
-7.605750146999999,-26.854192996400002,-13.1274286176,42,Li,108,internal,,,,,,,1.57
-10.166938819999999,-29.5240524842,-13.127869312799998,43,Li,108,internal,,,,,,,1.57
-7.6385728536999995,-26.638825269799998,-9.431317975199999,44,Li,108,internal,,,,,,,1.57
-5.1172410518,-28.8456660348,-2.0915394192,45,Li,108,internal,,,,,,,1.57
-7.601586855299999,-26.3831343737,-5.7825820668,46,Li,108,internal,,,,,,,1.57
-10.1627755283,-29.0529938615,-5.783022761999998,47,Li,108,internal,,,,,,,1.57
-7.6344094370999995,-26.1677525152,-2.0862510768,48,Li,108,internal,,,,,,,1.57
-5.124854250200001,-24.4636070922,-16.7812325208,49,Li,108,internal,,,,,,,1.57
-7.6092000536999995,-22.0010754311,-20.4722751684,50,Li,108,internal,,,,,,,1.57
-10.170388851599999,-24.670949050799997,-20.4729362112,51,Li,108,internal,,,,,,,1.57
-7.6420227604,-21.785707704500002,-16.776164526,52,Li,108,internal,,,,,,,1.57
-5.120690958500002,-23.9925484695,-9.43638597,53,Li,108,internal,,,,,,,1.57
-7.605036762,-21.5300168084,-13.1274286176,54,Li,108,internal,,,,,,,1.57
-10.166225434999998,-24.1998762962,-13.127869312799998,55,Li,108,internal,,,,,,,1.57
-7.637859468699999,-21.3146490818,-9.431317975199999,56,Li,108,internal,,,,,,,1.57
-5.116527666800001,-23.5214898468,-2.0915394192,57,Li,108,internal,,,,,,,1.57
-7.6008734703,-21.0589581857,-5.7825820668,58,Li,108,internal,,,,,,,1.57
-10.162062143299998,-23.7288176735,-5.783022761999998,59,Li,108,internal,,,,,,,1.57
-7.6336960520999995,-20.8435763272,-2.0862510768,60,Li,108,internal,,,,,,,1.57
-5.1241408652,-19.139430904199997,-16.7812325208,61,Li,108,internal,,,,,,,1.57
-7.6084866686999995,-16.6768992431,-20.4722751684,62,Li,108,internal,,,,,,,1.57
-10.169675466599998,-19.3467728628,-20.4729362112,63,Li,108,internal,,,,,,,1.57
-7.6413093754,-16.4615315165,-16.776164526,64,Li,108,internal,,,,,,,1.57
-5.119977573500001,-18.668372281499998,-9.43638597,65,Li,108,internal,,,,,,,1.57
-7.604323377,-16.2058406204,-13.1274286176,66,Li,108,internal,,,,,,,1.57
-10.165512049999998,-18.8757001082,-13.127869312799998,67,Li,108,internal,,,,,,,1.57
-7.637146083699999,-15.9904728938,-9.431317975199999,68,Li,108,internal,,,,,,,1.57
-5.1158142818,-18.1973136588,-2.0915394192,69,Li,108,internal,,,,,,,1.57
-7.6001600853,-15.7347819977,-5.7825820668,70,Li,108,internal,,,,,,,1.57
-10.161348758299999,-18.4046414855,-5.783022761999998,71,Li,108,internal,,,,,,,1.57
-7.632982667099999,-15.519400139199998,-2.0862510768,72,Li,108,internal,,,,,,,1.57
-0.04339512410000103,-29.7877832802,-16.7812325208,73,Li,108,internal,,,,,,,1.57
-2.527740927599998,-27.3252516191,-20.4722751684,74,Li,108,internal,,,,,,,1.57
-5.088777258800001,-29.9951252388,-20.4729362112,75,Li,108,internal,,,,,,,1.57
-2.560411167600001,-27.1098838925,-16.776164526,76,Li,108,internal,,,,,,,1.57
-0.03923183240000162,-29.3167246575,-9.43638597,77,Li,108,internal,,,,,,,1.57
-2.5235776358999984,-26.854192996400002,-13.1274286176,78,Li,108,internal,,,,,,,1.57
-5.0846138422000005,-29.5240524842,-13.127869312799998,79,Li,108,internal,,,,,,,1.57
-2.556247875900002,-26.638825269799998,-9.431317975199999,80,Li,108,internal,,,,,,,1.57
-0.03506854070000044,-28.8456660348,-2.0915394192,81,Li,108,internal,,,,,,,1.57
-2.519414344199997,-26.3831343737,-5.7825820668,82,Li,108,internal,,,,,,,1.57
-5.080450550500001,-29.0529938615,-5.783022761999998,83,Li,108,internal,,,,,,,1.57
-2.552084459300001,-26.1677525152,-2.0862510768,84,Li,108,internal,,,,,,,1.57
-0.04268173910000185,-24.4636070922,-16.7812325208,85,Li,108,internal,,,,,,,1.57
-2.5270275425999986,-22.0010754311,-20.4722751684,86,Li,108,internal,,,,,,,1.57
-5.0880638738,-24.670949050799997,-20.4729362112,87,Li,108,internal,,,,,,,1.57
-2.5596977826000002,-21.785707704500002,-16.776164526,88,Li,108,internal,,,,,,,1.57
-0.038518447400002445,-23.9925484695,-9.43638597,89,Li,108,internal,,,,,,,1.57
-2.522864250899999,-21.5300168084,-13.1274286176,90,Li,108,internal,,,,,,,1.57
-5.0839004571999995,-24.1998762962,-13.127869312799998,91,Li,108,internal,,,,,,,1.57
-2.555534490900001,-21.3146490818,-9.431317975199999,92,Li,108,internal,,,,,,,1.57
-0.034355155700001264,-23.5214898468,-2.0915394192,93,Li,108,internal,,,,,,,1.57
-2.518700959199998,-21.0589581857,-5.7825820668,94,Li,108,internal,,,,,,,1.57
-5.0797371655,-23.7288176735,-5.783022761999998,95,Li,108,internal,,,,,,,1.57
-2.5513710743,-20.8435763272,-2.0862510768,96,Li,108,internal,,,,,,,1.57
-0.041968354100000896,-19.139430904199997,-16.7812325208,97,Li,108,internal,,,,,,,1.57
-2.5263141575999977,-16.6768992431,-20.4722751684,98,Li,108,internal,,,,,,,1.57
-5.087350488800001,-19.3467728628,-20.4729362112,99,Li,108,internal,,,,,,,1.57
-2.558984397600001,-16.4615315165,-16.776164526,100,Li,108,internal,,,,,,,1.57
-0.03780506240000149,-18.668372281499998,-9.43638597,101,Li,108,internal,,,,,,,1.57
-2.5221508658999983,-16.2058406204,-13.1274286176,102,Li,108,internal,,,,,,,1.57
-5.0831870722,-18.8757001082,-13.127869312799998,103,Li,108,internal,,,,,,,1.57
-2.5548211059000017,-15.9904728938,-9.431317975199999,104,Li,108,internal,,,,,,,1.57
-0.03364177070000031,-18.1973136588,-2.0915394192,105,Li,108,internal,,,,,,,1.57
-2.517987574199997,-15.7347819977,-5.7825820668,106,Li,108,internal,,,,,,,1.57
-5.079023780500001,-18.4046414855,-5.783022761999998,107,Li,108,internal,,,,,,,1.57
-2.550657689300001,-15.519400139199998,-2.0862510768,108,Li,108,internal,,,,,,,1.57
-10.181857659599999,-26.8382486535,-18.3745660164,109,Mn,54,internal,,,,,,,1.37
-12.713210939099998,-29.2711197081,-14.694320401199999,110,Mn,54,internal,,,,,,,1.37
-10.1776943679,-26.3671900308,-11.0297194656,111,Mn,54,internal,,,,,,,1.37
-12.709047522499999,-28.8000469535,-7.3492535028,112,Mn,54,internal,,,,,,,1.37
-10.1735310762,-25.8961314081,-3.6848729147999997,113,Mn,54,internal,,,,,,,1.37
-12.7048842308,-28.3289883308,-0.004406952000000075,114,Mn,54,internal,,,,,,,1.37
-10.181144274599998,-21.5140724655,-18.3745660164,115,Mn,54,internal,,,,,,,1.37
-12.712497554099999,-23.9469435201,-14.694320401199999,116,Mn,54,internal,,,,,,,1.37
-10.176980982899998,-21.0430138428,-11.0297194656,117,Mn,54,internal,,,,,,,1.37
-12.7083341375,-23.475870765499998,-7.3492535028,118,Mn,54,internal,,,,,,,1.37
-10.172817691199999,-20.5719552201,-3.6848729147999997,119,Mn,54,internal,,,,,,,1.37
-12.704170845799998,-23.0048121428,-0.004406952000000075,120,Mn,54,internal,,,,,,,1.37
-10.180430889599998,-16.1898962775,-18.3745660164,121,Mn,54,internal,,,,,,,1.37
-12.7117841691,-18.6227673321,-14.694320401199999,122,Mn,54,internal,,,,,,,1.37
-10.176267597899997,-15.718837654800002,-11.0297194656,123,Mn,54,internal,,,,,,,1.37
-12.707620752499999,-18.151694577500002,-7.3492535028,124,Mn,54,internal,,,,,,,1.37
-10.172104306199998,-15.247779032100002,-3.6848729147999997,125,Mn,54,internal,,,,,,,1.37
-12.7034574608,-17.6806359548,-0.004406952000000075,126,Mn,54,internal,,,,,,,1.37
