xcoord,ycoord,zcoord,atom_num,mat_org,matnum_org,surf_flag,num_neighbor,nb_vector_x,nb_vector_y,nb_vector_z,nb_vector_sum,polar_delta
-7.5684299469,-5.676322460175,-18.133787668468297,1,O,32,internal,,,,,,
-3.78421497345,-5.676322460175,-18.133787668468297,2,O,32,internal,,,,,,
-7.5684299469,-1.892107486725,-18.133787668468297,3,O,32,internal,,,,,,
-3.78421497345,-1.892107486725,-18.133787668468297,4,O,32,internal,,,,,,
-5.676322460175,-7.5684299469,-17.202558200056373,5,O,32,internal,,,,,,
-1.892107486725,-7.5684299469,-17.202558200056373,6,O,32,internal,,,,,,
-5.676322460175,-3.78421497345,-17.202558200056373,7,O,32,internal,,,,,,
-1.892107486725,-3.78421497345,-17.202558200056373,8,O,32,internal,,,,,,
-7.5684299469,-7.5684299469,-15.655022272941682,9,O,32,internal,,,,,,
-3.78421497345,-7.5684299469,-15.655022272941682,10,O,32,internal,,,,,,
-7.5684299469,-3.78421497345,-15.655022272941682,11,O,32,internal,,,,,,
-3.78421497345,-3.78421497345,-15.655022272941682,12,O,32,internal,,,,,,
-5.676322460175,-5.676322460175,-14.744959060734967,13,O,32,internal,,,,,,
-1.892107486725,-5.676322460175,-14.744959060734967,14,O,32,internal,,,,,,
-5.676322460175,-1.892107486725,-14.744959060734967,15,O,32,internal,,,,,,
-1.892107486725,-1.892107486725,-14.744959060734967,16,O,32,internal,,,,,,
-5.676322460175,-7.5684299469,-13.18792849784661,17,O,32,internal,,,,,,
-1.892107486725,-7.5684299469,-13.18792849784661,18,O,32,internal,,,,,,
-5.676322460175,-3.78421497345,-13.18792849784661,19,O,32,internal,,,,,,
-1.892107486725,-3.78421497345,-13.18792849784661,20,O,32,internal,,,,,,
-7.5684299469,-5.676322460175,-12.277865285640033,21,O,32,internal,,,,,,
-3.78421497345,-5.676322460175,-12.277865285640033,22,O,32,internal,,,,,,
-7.5684299469,-1.892107486725,-12.277865285640033,23,O,32,internal,,,,,,
-3.78421497345,-1.892107486725,-12.277865285640033,24,O,32,internal,,,,,,
-5.676322460175,-5.676322460175,-10.730329124350115,25,O,32,internal,,,,,,
-1.892107486725,-5.676322460175,-10.730329124350115,26,O,32,internal,,,,,,
-5.676322460175,-1.892107486725,-10.730329124350115,27,O,32,internal,,,,,,
-1.892107486725,-1.892107486725,-10.730329124350115,28,O,32,internal,,,,,,
-7.5684299469,-7.5684299469,-9.799087732517046,29,O,32,internal,,,,,,
-3.78421497345,-7.5684299469,-9.799087732517046,30,O,32,internal,,,,,,
-7.5684299469,-3.78421497345,-9.799087732517046,31,O,32,internal,,,,,,
-3.78421497345,-3.78421497345,-9.799087732517046,32,O,32,internal,,,,,,
-7.5684299469,-7.5684299469,-17.61382753020419,33,Ti,16,internal,,,,,,
-3.78421497345,-7.5684299469,-17.61382753020419,34,Ti,16,internal,,,,,,
-7.5684299469,-3.78421497345,-17.61382753020419,35,Ti,16,internal,,,,,,
-3.78421497345,-3.78421497345,-17.61382753020419,36,Ti,16,internal,,,,,,
-5.676322460175,-7.5684299469,-15.207349476855828,37,Ti,16,internal,,,,,,
-1.892107486725,-7.5684299469,-15.207349476855828,38,Ti,16,internal,,,,,,
-5.676322460175,-3.78421497345,-15.207349476855828,39,Ti,16,internal,,,,,,
-1.892107486725,-3.78421497345,-15.207349476855828,40,Ti,16,internal,,,,,,
-5.676322460175,-5.676322460175,-12.725518528095844,41,Ti,16,internal,,,,,,
