xcoord,ycoord,zcoord,atom_num,mat_org,matnum_org,surf_flag,num_neighbor,nb_vector_x,nb_vector_y,nb_vector_z,nb_vector_sum,polar_delta,R_atomic(A)
-8.43597343,-1.6234773937,2.2960086422,12,Pt,27,internal,,,,,,,1.39
-8.43601561,-6.494028413,2.2960086422,13,Pt,27,internal,,,,,,,1.39
-7.030029669999999,-4.058789432299999,2.2960086422,14,Pt,27,internal,,,,,,,1.39
-5.624001549999999,-1.6234773937,2.2960086422,15,Pt,27,internal,,,,,,,1.39
-5.62395937,-6.494028413,2.2960086422,16,Pt,27,internal,,,,,,,1.39
-4.217973430000001,-4.058789432299999,2.2960086422,17,Pt,27,internal,,,,,,,1.39
-2.8119453099999987,-1.6234773937,2.2960086422,18,Pt,27,internal,,,,,,,1.39
-9.84197963,-5.682269510699999,4.592629607799999,19,Pt,27,internal,,,,,,,1.39
-8.43599369,-3.24703053,4.592629607799999,20,Pt,27,internal,,,,,,,1.39
-7.02996557,-0.8117184913999997,4.592629607799999,21,Pt,27,internal,,,,,,,1.39
-7.03000775,-5.682269510699999,4.592629607799999,22,Pt,27,internal,,,,,,,1.39
-5.62402181,-3.24703053,4.592629607799999,23,Pt,27,internal,,,,,,,1.39
-4.21799369,-0.8117184913999997,4.592629607799999,24,Pt,27,internal,,,,,,,1.39
-4.217951510000001,-5.682269510699999,4.592629607799999,25,Pt,27,internal,,,,,,,1.39
-2.81196557,-3.24703053,4.592629607799999,26,Pt,27,internal,,,,,,,1.39
-1.4059374499999997,-0.8117184913999997,4.592629607799999,27,Pt,27,internal,,,,,,,1.39
-0.1549953500000001,-0.08948731529999954,20.4101676766,1,Pt,27,internal,,,,,,,1.39
1.2510327700000001,2.3458247233,20.4101676766,2,Pt,27,internal,,,,,,,1.39
2.657018710000001,4.781063704,20.4101676766,3,Pt,27,internal,,,,,,,1.39
2.6570608900000003,-0.08948731529999954,20.4101676766,4,Pt,27,internal,,,,,,,1.39
4.063046829999999,2.3457516654,20.4101676766,5,Pt,27,internal,,,,,,,1.39
5.46899059,4.781063704,20.4101676766,6,Pt,27,internal,,,,,,,1.39
5.46903277,-0.08948731529999954,20.4101676766,7,Pt,27,internal,,,,,,,1.39
6.87501871,2.3457516654,20.4101676766,8,Pt,27,internal,,,,,,,1.39
8.281046830000001,4.781063704,20.4101676766,9,Pt,27,internal,,,,,,,1.39
1.2510125100000007,0.7222715870000007,22.7067886422,10,Pt,27,internal,,,,,,,1.39
2.6569984500000015,3.157510567700001,22.7067886422,11,Pt,27,internal,,,,,,,1.39
4.06302657,5.5928226063,22.7067886422,12,Pt,27,internal,,,,,,,1.39
4.0629843900000004,0.7222715870000007,22.7067886422,13,Pt,27,internal,,,,,,,1.39
5.468970330000001,3.157510567700001,22.7067886422,14,Pt,27,internal,,,,,,,1.39
6.874998450000001,5.5928226063,22.7067886422,15,Pt,27,internal,,,,,,,1.39
6.875040630000001,0.7222715870000007,22.7067886422,16,Pt,27,internal,,,,,,,1.39
8.28102657,3.157510567700001,22.7067886422,17,Pt,27,internal,,,,,,,1.39
9.687054690000002,5.5928226063,22.7067886422,18,Pt,27,internal,,,,,,,1.39
2.6570203699999997,1.534030489300001,25.0034096078,19,Pt,27,internal,,,,,,,1.39
4.0630063100000005,3.9692694700000004,25.0034096078,20,Pt,27,internal,,,,,,,1.39
5.469034430000001,6.404581508600001,25.0034096078,21,Pt,27,internal,,,,,,,1.39
5.46899225,1.534030489300001,25.0034096078,22,Pt,27,internal,,,,,,,1.39
6.87497819,3.9692694700000004,25.0034096078,23,Pt,27,internal,,,,,,,1.39
8.28100631,6.404581508600001,25.0034096078,24,Pt,27,internal,,,,,,,1.39
8.28104849,1.534030489300001,25.0034096078,25,Pt,27,internal,,,,,,,1.39
9.68703443,3.9692694700000004,25.0034096078,26,Pt,27,internal,,,,,,,1.39
11.09306255,6.404581508600001,25.0034096078,27,Pt,27,internal,,,,,,,1.39
-20.93499535,-7.2162973153,-20.411392323399998,1,Pt,27,internal,,,,,,,1.39
