xcoord,ycoord,zcoord,atom_num,mat_org,matnum_org,surf_flag,num_neighbor,nb_vector_x,nb_vector_y,nb_vector_z,nb_vector_sum,polar_delta
2.075774791,0.0,4.273344261,1,Ti,144,internal,17,-0.0001789781176447236,-4.1327513533584437e-07,-2.0866238933298966,2.086623901005774,89.27360419035756
2.075774791,0.0,13.153834509,2,Ti,144,internal,17,-0.000178977378914702,-4.132753322338978e-07,-2.088555411288903,2.088555418957618,89.27523642282219
2.075774791,2.075774791,2.053410477,3,Ti,144,internal,15,-0.00012740860451854186,-0.00017897675999800633,3.172326246006084,3.1723262536133774,89.27188302716098
2.075774791,2.075774791,10.933523733,4,Ti,144,internal,17,-0.00017041382408450323,-0.00017897731202221046,-1.0866014117306204,1.0866014398337263,89.27188674583658
2.075774791,0.0,0.166523361,5,Ti,144,2NN,15,-5.909469408360568e-05,-1.7336645319332433e-07,8.075365867527477,8.075365867743704,94.58268155106566
2.075774791,0.0,9.047014118,6,Ti,144,internal,17,-0.00017041481558499605,-5.032816614014557e-07,2.0866411287809807,2.086641135739883,89.26853627686984
0.0,0.0,2.386834928,7,Ti,144,internal,19,-5.032840509899827e-07,-3.452849608454045e-07,3.6385474252994383,3.63854742529949,89.27025859116507
0.0,0.0,11.26694734,8,Ti,144,internal,17,-5.032823787165519e-07,-4.1327606381535986e-07,1.0876188656219594,1.0876188656221544,89.27026223873187
0.0,2.075774791,8.713589385,9,Ti,144,internal,17,-5.032799960114076e-07,-0.00017041460030409183,-1.0875891114240654,1.0875891247753342,89.26853627686178
0.0,2.075774791,17.593703204,10,Ti,144,2NN,15,-1.7336644131393797e-07,-5.90940172763843e-05,-8.075220930071449,8.075220930287674,94.58268460833443
0.0,0.0,6.4936556,11,Ti,144,internal,17,-4.132775675014244e-07,-5.032818370942493e-07,-1.0885072395521282,1.0885072395523232,89.27188819693194
0.0,0.0,15.373768294,12,Ti,144,internal,19,-3.4528506753783716e-07,-5.032818555239515e-07,-3.6402394382403416,3.6402394382403926,89.27188577070632
0.0,2.075774791,4.606768713,13,Ti,144,internal,17,-4.132757912556073e-07,-0.00017897755834750395,2.0875725402744534,2.0875725479467944,89.27360419035753
0.0,2.075774791,13.486881125,14,Ti,144,internal,17,-4.132752413621432e-07,-0.00017897737891453547,1.0883189285968566,1.088318943313624,89.27523642282216
2.075774791,2.075774791,6.826702779,15,Ti,144,internal,17,-0.00017897657813792378,-0.00017041410909662824,1.0884358624445005,1.0884358905001654,89.27351289453962
2.075774791,2.075774791,15.706816035,16,Ti,144,internal,15,-0.00017897658773374792,-0.00012740777259689917,-3.1714941588802863,3.1714941664895324,89.27351039732035
6.227200031,0.0,4.273344261,17,Ti,144,internal,17,5.038597419848578e-07,-4.132754169994257e-07,-2.0866681239912053,2.086668123991307,89.2702585868434
6.227200031,0.0,13.153834509,18,Ti,144,internal,17,5.038575309201931e-07,-4.132756143970795e-07,-2.0885996264594677,2.0885996264595694,89.27189062747064
6.227200031,2.075774791,2.053410477,19,Ti,144,internal,15,2.8516751071627766e-07,-0.00017897756092921657,3.1722691762203836,3.172269181269301,89.27360420019917
6.227200031,2.075774791,10.933523733,20,Ti,144,internal,17,4.138231756156685e-07,-0.0001789781129534207,-1.0866276892462614,1.0866277039860552,89.27360784819524
6.227200031,0.0,0.166523361,21,Ti,144,2NN,15,8.079479030254078e-08,-1.7336722546446026e-07,8.075344088853319,8.07534408885332,94.58656555244434
6.227200031,0.0,9.047014118,22,Ti,144,internal,17,4.1382346627205635e-07,-5.032840564300756e-07,2.0866674054068697,2.0866674054069714,89.2702573779464
4.15142524,0.0,2.386834928,23,Ti,144,internal,19,0.0001789781352141695,-3.4528468018102387e-07,3.638503194678762,3.6385031990807497,89.2736041946797
4.15142524,0.0,11.26694734,24,Ti,144,internal,17,0.00017897757564955263,-4.132757838726242e-07,1.0875746439056828,1.087574658632554,89.27360784267529
4.15142524,2.075774791,8.713589385,25,Ti,144,internal,17,0.00017897677889905372,-0.00017041360752401147,-1.087544888791215,1.0875449168698188,89.27188187895297
4.15142524,2.075774791,17.593703204,26,Ti,144,2NN,15,6.857953157068941e-05,-5.909356712535674e-05,-8.075226691603955,8.075226692111384,94.58366634515335
4.15142524,0.0,6.4936556,27,Ti,144,internal,17,0.00017041515077120817,-5.032794447856759e-07,-1.088480962218744,1.0884809755591593,89.27016710075125
4.15142524,0.0,15.373768294,28,Ti,144,internal,19,0.00014766319737180567,-5.032794612169766e-07,-3.640231714850619,3.640231717845576,89.27016466347087
4.15142524,2.075774791,4.606768713,29,Ti,144,internal,17,0.0001704136574424142,-0.00017897675741740393,2.0875462588570315,2.0875462734850894,89.27188309351214
4.15142524,2.075774791,13.486881125,30,Ti,144,internal,17,0.00017041347601676193,-0.000178976577850265,1.088292653762618,1.0882926818218754,89.27351532535769
6.227200031,2.075774791,6.826702779,31,Ti,144,internal,17,5.038551351699283e-07,-0.00017041510201376564,1.0884800785257276,1.0884800918661466,89.27016710075127
6.227200031,2.075774791,15.706816035,32,Ti,144,internal,15,5.038551643687939e-07,-0.0001274087655146472,-3.1714499427733553,3.171449945332634,89.27016460382129
10.3786249,0.0,4.273344261,33,Ti,144,internal,17,0.0001805507938823503,-4.1327513478073286e-07,-2.0866238254041143,2.086623833215479,89.27362418243965
10.3786249,0.0,13.153834509,34,Ti,144,internal,17,0.00018055004852934875,-4.1327533206736433e-07,-2.088555343409253,2.0885553512133295,89.27525641605065
10.3786249,2.075774791,2.053410477,35,Ti,144,internal,15,0.00012845435002040162,-0.00017897675914824163,3.172326362428012,3.172326370077477,89.27187789989355
10.3786249,2.075774791,10.933523733,36,Ti,144,internal,17,0.00017184507033418672,-0.00017897731117338944,-1.0866013869863682,1.0866014153148824,89.27188161984182
10.3786249,0.0,0.166523361,37,Ti,144,2NN,15,5.952806388193066e-05,-1.733664558578596e-07,8.075365985919774,8.075365986139182,94.5826466244042
10.3786249,0.0,9.047014118,38,Ti,144,internal,17,0.00017184606803588576,-5.032816607353219e-07,2.0866411040395243,2.086641111115807,89.26853115087901
8.302975194,0.0,2.386834928,39,Ti,144,internal,19,-0.0001805513871498965,-3.4528467829364473e-07,3.6385031268947445,3.6385031313744607,89.2736241867618
8.302975194,0.0,11.26694734,40,Ti,144,internal,17,-0.00018055082256740462,-4.1327578209626736e-07,1.0875745761481577,1.0875745911350703,89.27362783475992
8.302975194,2.075774791,8.713589385,41,Ti,144,internal,17,-0.00018055001867367526,-0.0001704136045692639,-1.087544821030963,1.0875448493696136,89.27190187102656
8.302975194,2.075774791,17.593703204,42,Ti,144,2NN,15,-6.91628045649817e-05,-5.909356578548408e-05,-8.075226772539882,8.075226773052284,94.58367364803902
8.302975194,0.0,6.4936556,43,Ti,144,internal,17,-0.00017184695511407444,-5.032794421211406e-07,-1.0884809375825566,1.0884809511480809,89.27016198027852
8.302975194,0.0,15.373768294,44,Ti,144,internal,19,-0.0001488909778669667,-5.032794581083522e-07,-3.6402317454099724,3.6402317484549402,89.27015954279901
8.302975194,2.075774791,4.606768713,45,Ti,144,internal,17,-0.00017184545109327765,-0.00017897675656985967,2.087546234208512,2.087546248953943,89.27187797303733
8.302975194,2.075774791,13.486881125,46,Ti,144,internal,17,-0.00017184526803415423,-0.00017897657699972314,1.0882926291336876,1.0882926574180887,89.27351020488096
10.3786249,2.075774791,6.826702779,47,Ti,144,internal,17,0.00018054924057486765,-0.00017041410613805041,1.0884357945621388,1.0884358228775413,89.27353288775876
10.3786249,2.075774791,15.706816035,48,Ti,144,internal,15,0.00018054925025579038,-0.00012740776963893197,-3.171494226762725,3.171494234461111,89.27353039053774
2.075774791,4.15142524,4.273344261,49,Ti,144,internal,17,-0.00017897731671434602,0.00017041387780047934,-2.086597615817203,2.086597630451977,89.27188309352022
2.075774791,4.15142524,13.153834509,50,Ti,144,internal,17,-0.00017897657784798904,0.00017041350650093268,-2.088529130875902,2.088529145497048,89.27351532536181
2.075774791,6.227200031,2.053410477,51,Ti,144,internal,15,-0.00012740959729973245,5.038556806225003e-07,3.172282023353892,3.1722820259125326,89.26853742493066
2.075774791,6.227200031,10.933523733,52,Ti,144,internal,17,-0.00017041481685897697,5.038573309690264e-07,-1.0866456432385314,1.0866456566014264,89.2685411431734
2.075774791,4.15142524,0.166523361,53,Ti,144,2NN,15,-5.909424393113483e-05,6.857952715821902e-05,8.07537162906097,8.075371629568394,94.58366357465711
2.075774791,4.15142524,9.047014118,54,Ti,144,internal,17,-0.00017041382281585138,0.00017897733217525635,2.0865968972778126,2.0865969119125887,89.27188187896093
0.0,4.15142524,2.386834928,55,Ti,144,internal,19,-5.032816563499409e-07,0.0001476635988609809,3.6385396992358325,3.6385397022321984,89.26853748457809
